variation	verified_reviews	rating	date	feedback
Echo Dot	Alexa need to mind its own business and be a utility. Other then that have a lot of great uses	3	July 15, 2022	1
Echo Dot	"I appreciate this product for my daughter, since she tends to ask a lot of questions of Alexa, but I don't like that I have to download extra items for something as simple as animal sounds. So if I ask Alexa what a chimp sounds like, I have to download an animal sounds ""app"" into the Alexa app to have it and then ask Alexa to use that animal app so I can ask what a chimp sounds like (an example of what I have to go through for my toddler daughter). Very foolish if you ask me. I don't like it. I just ask siri or Google and this usually collects dust."	3	April 10, 2022	1
Echo Dot	I have an Echo Show 5 & 8 and they both sound much better than the 3rd. Gen Dot. I'm not sure why , but the 3rd Gen Dot will have a very distorted sound when Alexa is talking and most times when someone with a is talking. I returned the first one I received thinking it was defective, yet the replacement does the same thing. My other Echo devices don't have that distortion and I tested to see if it was my wi-fi connection by putting the Dot right next to my router. No difference. I'm not sure if the 4th Gen has an improved speaker, but I'm going with that model next time if I decide to buy an another Echo Dot and only if it's on sale.	3	March 8, 2022	1
Echo Dot	Compre el producto con el fin de ponerlo en mi auto ,pero no sabía que solo se podía usar conectada a la corriente,eso es algo que no me gusta ,el modelo es bonito y manuable pero ese pequeño detalle	3	June 22, 2022	1
Echo Dot	I just got it because the offer but honestly I don't use it a lot.	3	July 18, 2022	1
Echo Dot	With the changes (money grab) to prime music my alexa's have been neutered.  You can no longer ask alexa to play a song.  Playlists that I spent hours curating for my self are no longer playable.  I am seriously considering cancelling my prime accoung.	2	November 5, 2022	0
Echo Dot	I'm still trying to figure out how to use the Alexa app.	3	July 21, 2022	1
Echo Dot	I have three 1st generation Echo Dots.  I traded two of them with 3rd generation.  The look is much bigger than the first.THE GOOD:The sound for this is good for a small speaker standard.  Although I listen to music connecting it to a Bose Bluetooth, this sound is much better compared to previous generation.THE UGLY:1) ALEXA CAN’T HEAR YOU!!!  I have one in my kitchen’s island, and one top of the bed with 12 inches from my head (from below) while laying down.  While the device hears the “Alexa” call because she beeps and you see the light, she can’t recognize your commands.  If you say “Alexa what did you hear” she’ll tell you she didn’t hear anything in the last minute.  The one in the bedroom is 12 inches from my head and it’s the same thing. The devices will NOT respond to ANY whisper even though she heard “Alexa”.  I don’t know what they did to the microphones but I’m almost certain they downgraded them.2) THE VOLUME.  The 1st generation’s volume was quite pleasant.  You could even set it to 1% from the app.  My bedroom is quiet, so at night I like low volumes.  The 3rd generation can’t seem to be low.  I set the alarm multiple times and that seems to be an issue too.  This is frustrating late at night.Overall the only upgrade is for sound. Everything else is a downgrade from the 1st generation.  If you never had a previous generation, you’ll enjoy it.	3	October 26, 2020	1
Echo Dot	I keep asking this thing why does Geoff Bazos deserves hundreds of billions of dollars while billions of people on Earth live on the margins of survival. This robot can't give me a single good reason why. However, I am a narcissist, and being spied is kind of a kink of mine so I'll give it 2 out 5 stars.	2	October 23, 2022	0
Echo Dot	Can't change the Bass. Tried on my phone.	3	July 28, 2022	1
Echo Dot	The voice is very muffled	3	August 1, 2022	1
Echo Dot	"I bought this for my livingroom and it worked fine for a couple hours... but then it loses its connection. I have an Echo Show in another room and it is working great. The Echo Dot IS connected to the internet but is having trouble talking through my router/firewall. After it has been plugged in for a couple of hours it trys to connect to ip address 192.0.0.2 which is an address used by the Internet Engineering Task Force (IETF) for IPv4 to IPv6 translation. This connection fails and the ECHO Dot stops working. The only response I get from the Echo Dot is ""Sorry, I'm having trouble understanding right now. Please try again a little later."" The Echo Show in the other room works fine all the time through the same router/firewall. Rebooting the router/firewall and Echo Dot sometimes fixes the problem but not always. Sometimes I have to wait several hours and then reboot to make it work again. FYI... my router/firewall is pfSense."	3	December 17, 2021	1
Echo Dot	Everything	3	August 3, 2022	1
Echo Dot	Well, I am happy that I kept myself up with the newest product I found very useful and practical and these smart speakers are just one of them. Unlike many others, I am using the echo environment in parallel with the Google assistant. The main reason of doing so comes from the compatibility issues and what these devices are programmed to cover. Yes, there are many similarities that you can get from both but if you are really into the smart assistant devices then you realize that the differences are remarkable and I wanted to have everything covered and connected so I am using both (Amazon echo and Google assistant). For obvious reasons, way bigger than what I can even encounter in here, Google is dominating the market when it comes to the speed and ease of use smart assistants and Alexa which is still quite better than Siri, Cortana and Bixby are still way far from Google on the second place. A great example of the differences here is like,when you are talking to an adult person vs you are talking to a kid! So with an adult you can speak freely and expect to get a response most likely than you are talking to a kid. I personally can't blame Amazon for what Google has been dominating solely for years and years ahead of everyone else so if you learned how to speak with this kid (Alexa in here), she is going to get the job done accurately and there's more, as I mentioned on the very beginning. It comes from the area of what one particular device covers and it's that important to get your attention to have the more compatible smart assistant for the tasks or other services you are planning to use. The bottom line here is the third generation of echo dot devices are the best of it's own kind and having them in parallel with Google assistant will do almost everything for what is doable in 2019 technology relm.	3	October 23, 2019	1
Echo Dot	"Bought a 65"" Sony TV that said it works with Alexa.  Most important feature was that it works with Alexa.  Was purchased for 95 year old mother in an assisted living facility.  After 20 hours of my time, hours on with both Sony and Amazon service techs, and a live IT tech from assisted living facility, could never get TV to work with Alexa.  Sony and Amazon techs bounced me back and forth, saying it was the other's problem."	2	October 10, 2022	0
Echo Dot	Old technology	3	August 4, 2022	1
Echo Dot	Good quality.	3	August 1, 2022	1
Echo Dot	"The media could not be loaded.
                



 I’m not able to get complimentary Amazon music nor movies."	3	September 6, 2022	1
Echo Dot	Overall fun and useful. I've discovered a lot of new music with this. The sound quality is decent given the price and it's size. The one drawback is I'm bi-lingual, a lot of music I like is in Spanish and it has a hard time deciphering Spanish titles	3	June 11, 2022	1
Echo Dot	"""Alexa, do something.""""Sorry, I don't understand.""""Alexa, please do what I asked.""""Okay, doing something completely different.""""Alexa, stop!"" ""Alexa, please please do what I asked.""""Okay, doing something else completely different.""""Alexa, stop!"" ""Ok google, do this for me.""""Ok, done.""That's about the usual interaction with Alexa. Its voice recognition is BAD, and only correctly understands probably about two-thirds of the time. The other third of the time, it's really bad. If you're lucky, it will decide to define random words or play some random song instead of turning lights off or making a new reminder.  This is for native English speakers who lived in North America for life, probably speaking closest to their basic training data as possible; I can't imagine how it would understand a non-native English speaker or with non-American accents.Do I recommend it? Well, I half recommend it. When it works, it's quite useful, and has pretty good integration, but that's only when it works. You really have to jump through structural hoops and do it in exactly the right structure when asking for things (always always put ""am"" or ""pm"" on you time when setting alarms or reminders, since it likes to set these for the middle of the night), which can be very awkward and unnatural.The design of the companion app keeps changing and still doesn't seem to have a UX expert assigned to it, so it's horrible to navigate through (Google Home app is even worse though, so there's that). I use the reminders feature extensively to help the kids keep track of when to join online school meetings, but I have to go into the app several times a week to fix or create reminders that the voice interface can't do properly.Good: nice access to music and Amazon services (at least with Prime), good integration with wide variety of smart home servicesBad: bad voice recognition and intention understanding, clunky and rigid interface to access some features (you have to phrase it just-right), poor knowledge lookup results (i.e., web search)Comparison to Google Home: I've been using both for years. Echo/Alexa and Google Home are similar on the outside, but have very different (and opposite) strengths and weaknesses. Echo/Alexa are strong on music, Amazon services, and smart-home integration, while Google Home is strong on voice recognition and knowledge search (Google recently killed their good music offering) and ok on Google service integration. When they're on sale they're cheap enough to get both and use them for different things.Bottom line: Alexa raises your blood pressure when you interact with it because Alexa often doesn't understand, in comparison Google Home nearly always understands and does better search but has inferior integrations. Alexa with Google-quality voice recognition would be great, but it's nowhere near that."	2	October 27, 2020	0
Echo Dot	3 dot wants to turn on by its self from time to time. Does not compky when printed to do task.I have to repeat	3	July 5, 2022	1
Echo Dot	I tell her to do 1 thing like turn of thunderstorms and she turns on sleep sounds	3	July 14, 2022	1
Echo Dot	This review has been a LONG TIME COMING! Third generation echo is a piece of crap! It's cheap! It's unresponsive at times! It doesn't hear you very well or doesn't hear you at times at all! The second generation Echo was fast, always responsive, didn't take about half a second to a second to react (it was immediately), even the speaker power was stronger.I've had this piece of crap for 2 years and the 2nd generation for more than 5 years. They basically made a cheaper Alexa and implemented new cheaper features like less volume power when playing music and late response time as if there was a constant lag between you and the echo. I hate this piece of trash! The second generation is my favorite. I don't know how the 4th generation stacks up, but as I'm seeing more and more let's go cheaper, but sell it for more or the same price at Amazon. I'm not holding my breath for an even cheaper 3rd generation wanna be. Buy the second generation if you can or the speaker. DON'T BUY THIS THIRD GENERATION LET'S SAVE ON MONEY TO MAKE MORE MONEY AND SACRIFICE QUALITY FOR CORPORATE GREED, PIECE OF TRASH!!!Also, if you haven't noticed, why do you think they have this echo dot ALWAYS on sale or limited time price or they're giving it away with a 3 months subscription to whatever, keep the piece of trash and cancel the subscription anytime!? They are literally getting rid of it! WHY WOULD YOU WANT IT!?	1	August 31, 2022	0
Echo Dot	"It sounds good, but here are the problems I'm facing it with it:Sound often brakes: Often times when the Echo connects to the computer, the sound crackles.  I have to unplug the device reconnect to fix the issue.Bluetooth Connection Notification: This very ANNOYING device constantly notifies you when it connects to a bluetooth device.  It could be connected to the computer for 10 minutes without use, but as soon as you play some sound, it has to loudly and blaringly notify you of its connection.  It's very annoying.Alexa:  Often times, Alexa responds to a statement/comment I made that did NOT involve Alexa.  I find myself having to argue with Alexa telling her, ""I didn't call you, Alexa - mind yo' business!""Not portable: This thing is not portable... why did I think it was portable?  Why did I think this thing had a built in battery? .... Uggh...Volume: You can sync the volume with your bluetooth device, but the echo notification will always sound at the volume it is independently set on, for example: if you have the volume on low from your computer, and you're listening to it low from the Echo (because it's synced), and you receive a notification sound, that sound is going to be heard at the volume the Echo is independently set on (which is usually on high).Alexa...raise the volume: And she raises the volume slightly... slightly...."	3	February 12, 2021	1
Echo Dot	"I ordered two echo dot 3's when Amazon had their ""big sale"".  One set up to wi-if no problem and has worked great since. The second one, I had to try several times to connect, before I was successful. But it did not stay connected and all I could get out of it was a "" I'm having difficulties at this time, please try later"" response. At times it would just start talking without even being prompted.Then it might work for a week or so before it wouldn't do anything. I reached out to customer service via chat. That chat lasted over thirty  minutes only to be "" disconnected "" before problem resolved.  Again I reconnected going thru all the steps.  Week later it didn't stay connected, so I called and talked to a "" electronic specialist "".  That call was over half an hour long. I tried requesting a return shipping label, so I could send it back and get a new replacement since it was a faulty device. I was told that is not an option. I would have to send it back and they would fix it.  I responded that I bought a new item and want a new one as a replacement, not a ""FIXED ITEM ""  He finally agreed to send out a NEW echo dot and I would have to return the original.  A few days later, I received a ""REFURBISHED"" echo dot 3.  When I called to speak to a  supervisor, I was told that it is their policy to send refurbished ones if a new one is not in ""their stock"".  Doesn't matter they have new ones to sell on the website. I told him that I don't except that and it was not what I paid for. And if they are sending out refurbished echos, there must be a huge problem with them. He advised that they test them and to try it out.  So I opened the box.  All that was in the box was the echo dot. No power source .  Again 4th time reaching out to a Tech specialist- supervisor and 45 minutes of phone time. I was told that they only send device out when replacing. And they don't send out any accessories. When was a plug considered an accessory when it is needed to use device.  Again I told him that I bought a new device and it was faulty and I wanted a new device as a replacement.  Not one that has been fixed.  Also I found out that the 90 day warranty did not begin again when the replacement device gets registered. They back date it to the original sell date of first device.  So I only had 40 days left on the warranty.  Also if you go on line , a refurbished echo goes for $29.99, compared to the $ 49.00 , for a new one. Not once did any representative say that I would be refunded the $20.00 difference for the refurbished echo dot. I told him that this is an AMAZON echo dot. It has their name on the product and they should stand behind their name. I also said if I were to buy a tv from a store and took it home and it quit working, they would replace it with a new tv, not a refurbished one. I will never buy another electronic device that AMAZON sells with their name on it. I will tell all my friends and family that they will get screwed if something goes wrong with their product. So buyer beware.  Amazon does not stand behind their products and the consumer whom keeps their  business Alive."	1	September 10, 2019	0
Echo Dot	I received mine today as part of the promo $.99 Echo Dot with Amazon music subscription. I thought great, here’s an affordable easily portable little speaker. I intended to use this as a Bluetooth speaker on camping trips and nothing else. First off, you can’t even pair your phone to the speaker without having the Alexa app. Second problem: you cannot pair your phone to the speaker if you do not have Wi-Fi. I do not have WiFi where I live. Third problem: the minute you unplug it from the power source it turns off - there is no power on and off button.I have no desire to use it for Alexa. I don’t use any of the assistant apps like Alexa - why? Well. Amazon records you. Don’t believe me? Look it up. I’ve heard horror stories of Alexa recording private conversations and then somehow sending them out into the public. You can go online to view all of the recordings your device has on you. You can individually delete recordings as you choose but you cannot stop Amazon from recording you. It’s supposed to only record you when you use the word Alexa but somehow sometimes it records more even when you don’t want to.So. I will be sending mine back. It’s my fault for not reading more about the functions of this device and assuming I could trick it somehow to be used the way I want. I’m giving 3 stars just because I can’t say wether it works the way it’s intended to or not so I don’t want to leave just 1 Star but I also can’t give it 5.	3	June 15, 2020	1
Echo Dot	Working from home, I figured that an external speaker would improve the Zoom meeting experience compared to tinny laptop speakers, so I ordered an extra Echo Dot for $20 on Prime Day. The experience has been mixed. The Dot paired with my laptop easily and the sound quality was definitely better than the laptop speakers; however, despite the fact that the Dot sits right next to the laptop, the Bluetooth connection is not stable, occasionally disconnecting and reconnecting for no discernible reason (and loudly announcing itself when it reconnects during a meeting).  I thought an easy fix would be to connect the Dot to the headphone jack of the laptop using a 3.5mm cable, but discovered to my dismay that the 3.5mm jack on the back of the Dot is an output only, not an aux input.  In other words, you can use the Dot to play music on external speakers, but you cannot play audio from an external source on the Dot.  To get a jack which handles both output AND input, you need to buy one of the more expensive Echo devices (e.g., the $100 Echo Gen 4 or the $200 Echo Studio).  No thanks.  For the huge price difference, I will make do with the annoyance of the occasion Bluetooth connection problems.	3	July 25, 2021	1
Echo Dot	Overall not bad for free. Voice recognition is so-so at times I find my self walking towards the device till it picks up the simplest commands. Volume is OK but turn it up too loud and the speakers crackle a lot. Even though it's last Gen. still integrates with my other Alexa enabled smart devices nicely.	3	June 1, 2022	1
Echo Dot	Has good sound though.	3	July 24, 2022	1
Echo Dot	Handy for reminders	3	July 25, 2022	1
Echo Dot	I got it for a steal deal, but practically that didn't add anything to me. It's completely wired and needs a constant power supply, and voice recognition was so mediocre typically and worse while playing something, which makes us scream so much. We have Echo Dot with us for namesake, but this device doesn't have many use cases at all for me. I can completely skip the product if I should.	3	May 23, 2022	1
Echo Dot	my daughter likes to play games with it, and it often misunderstand her which leaves her frustrated	3	July 6, 2022	1
Echo Dot	Equally as convenient & helpful as it is frustrating & inaccurate. It makes life so much easier, but at least once a day I want to hit it with a hammer... also available on Amazon. Voice recognition is not great, & frequently gives incorrect answers to questions, but still, I can't imagine life without it.	3	June 2, 2022	1
Echo Dot	sound quality is poor	3	July 23, 2022	1
Echo Dot	"Handy device, except when it's not, which is quite often.  Buy buying and using this not only am I subjected to ads (can't turn them off unless you cripple the device by making it ""kid friendly"", or putting it into a state my kids won't even use), but it also requires I shout at it sometimes (in a quiet room) just to get it to register the ""Ziggy"" alternative name they foist upon us.  All in all I would suggest waiting until you can buy devices that are more than convenient amazon shopping tools."	3	April 11, 2022	1
Echo Dot	This is a great device if you want to control things without having to use your full attention and such. I can control whether my smart lights are on or off, what color they are, and the brightness, all from a quick voice command. I can stream my Spotify music to it and control volume and skips through voice commands as well. Timers and alarms are loud and useful. The only problems I have with this device, is the lack of useful skills, shotty voice recognition, and an awful app. The app is laggy, unstable, and sometimes doesn't save things you change. There is no really good skills to download for it either, limiting it's capabilities. I wish they had options for different voices, especially different personalities. I am tired of my Echo sounding like she's dead inside. At the end of the day, extremely worth the price and a good buy, especially for a home with smart devices.	3	November 26, 2021	1
Echo Dot	"I bought this on black friday, because my 2nd gen dot was getting old and worn out.From what I can tell, they have expanded the frequency response to the detriment of clarity and quality. The bass is more noticable but not in a good way, the lower register of voice also sounds a lot more muffled.Oddly, this lack of clarity also seems to follow through to my bluetooth speaker, very noticable lack of sound quality when compared to the gen 2 dot on the same speaker. It sounds like one of those cheap boomboxes with the ""super bass"" turned on. And, no, there are no eq adjustments made, all are on-center.So, I've set this one aside for non-music purposes and reconnected my gen 2 dot for my music listening."	3	January 8, 2022	1
Echo Dot	Okay so I don't know if this is just mine, but this thing CANNOT hear me half the time no matter where I put it. Aside from that, when it does hear me, it often hears me incorrectly. I've done the things to teach it my way of speech etc etc. I find myself repeating things so many times and being misheard BADLY so much that I'm in a state of fury when I'm done. Lord knows what my neighbors must think always hearing the crazy lady arguing with her robot speaker. Yeah. So anyhow. That's a problem.	3	April 8, 2022	1
Echo Dot	We have 11 Alexa units in our hous of various kinds. The whole house audio with multi room setup works for about 2 songs and turns off. Many of the devices don't stay connected.I will be going back to a mostly wired setup. These Alexa devices are not reliable enough. Every time I'm excited and trying to show someone, it fails.When 2 are in a stereo pair, it sounds significantly better than 1 and doesn't have many issues.It's the multi room audio that is bad.The Alexa app is always freezing and glitching too! Probably the worst part of this device is the app you need to control it. I haven't used Google home, but am thinking it might work better.We have all the Alexa devices. They all have the same connection loss and multi room audio issues.Very very dissatisfied with the app.You can't play music you like. Your almost forced to pay for Amazon music.There are so many work arounds to getting different things to play, but none are flawless.If I could start over, I would not go with Alexa devices because of the connection issues, and especially the app!	2	April 3, 2022	0
Echo Dot	"I purchased this 3rd Gen Echo device to replace an echo ""flex"" dot that wouldn't maintain a consistent blue tooth connection to an awesome HK Onyx speaker I use. At first tried to use the headphone jack (on the 3rd Gen Dot) to connect the speaker (but it didn't work). It does however maintain the BT connection much better. However, when connected via blue-tooth it does not work well in an ""everywhere"" speaker group. I have 5 echo devices, and I link them for whole house music. I informed AMAZON, and they have passed it on to their tech group, but no joy yet. So I use this 3rd Gen dot as a stand alone dot in my kitchen, and when not BT connected it does work in my ""everywhere"" group. In the meantime the 2nd gen dot is Bluetooth connected to the Onyx speaker, and does work with ALL of the speaker/dots in my ""everywhere"" group.  So I got the result I wanted (eventually) but performance wise the 2nd generation dot works better than the 3rd gen dot. Sound quality wise, the 3rd gen dot is a much better speaker than the 2nd gen dot (when used as a stand alone unit)."	3	August 13, 2021	1
Echo Dot	So, I got the two echo dot speakers after a friend gave me their larger echo speaker.  The setup was very easy and Alexa seamlessly integrated with my network, she seems to work well, and I was able to even integrate my Sonos speakers with the network, which is nice.  I now have music in every room in the house.  The problems are:1) There is no full functionality of third-party music services with Alexa.  Have Apple Music and Spotify and Pandora accounts...Apple Music is a paid service, too...but despite having Apple Music set as the default music service in Alexa, she continues to default to Amazon music.  She also refuses to shuffle playlists from any of the music services that allow you to build your own playlists (Spotify and Apple).  You set her to shuffle mode and it just continues to play the playlist in order...and she won’t load the whole playlist...she only plays about the first 15 songs on a loop.  So, while she works okay, there is still a lot missing with full functionality of third party music services.2) Playing music from the Echo speakers requires separate commands for each room, or she’ll just play on all speakers.3) She won’t play the same music on both the Echo speakers and the Sonos speakers...while they are linked in that Alexa will control the Sonos speakers, she will not play the same music on all the speakers.  She requires separate commands for both Sonos and Echo speakers.So, while we are enjoying the benefits of having the speakers, and there are many, I really wish the developers would get to the bottom of these third party music service integration issues.	3	January 10, 2020	1
Echo Dot	bought this for my bathroom and I have youtube music subscription, but this speaker does not allow you to connect it. So I returned it since its not good for my needs.	3	June 13, 2022	1
Echo Dot	I've always been wary of this device.  Amazon really wanted me to own a 3rd gen one for .99c.  Great deal for a device that will record every conversation in the area.  It has its uses, but keep the thing on mute as much as possible.  This, unfortunately, makes the Echo less useful.  Maybe you don't need one.	3	May 20, 2022	1
Echo Dot	The Echo Dot 3 is an attractive, compact device. It's a decent speaker with good, clear sound. Where it falls short is where you need it most. 1) Alexa's voice is WAY TOO LOUD! More often than not I find myself just unplugging at night to avoid the temptation to speak the wake word and have her blurt out at high volume like some drunk girl at a party that's already wound down. As it is dependent on wifi, any command while not connected will prompt a super loud reply, like say volume down while using the bluetooth function to stream shows or music. Same for when it connects to a device. She just yells out the device serial number. I've tried to find ways to quiet her voice level vs music and I just don't see the option anywhere. 2) For it to be a smart speaker that is compatible with smart devices it sure doesn't seem all that smart. It still needs to be manually connected to other devices that A) that are in the same network, B) have Alexa C) Have Alexa under the same account... D) Are streaming Amazon content. Feels like 2008 all over again. The Alexa app is ok but nowhere near as intuitive as it should be. 3) Echo Dot 3 is NOT a portable, speaker as it has no battery. Maybe they're saving that feature for the 4. I've never had a desktop speaker that I couldn't take with me. There are however 3rd party devices available to remedy this. Overall, like I said, decent sound device. As long as you have stable wifi and the patience to constantly adjust the volume and to the situation you should be fine with it.	3	December 31, 2019	1
Echo Dot	I have great wi-fi for everything but Alexa. Takes restarting as many as 10 times for it to connect.	3	June 28, 2022	1
Echo Dot	"The media could not be loaded.
                



 I use my Echo Dot 3rd Gen for reminders and forecasts, and occasionally a song, but I otherwise don't expect much from it.In November 2021 an update was pushed into this device, and suddenly it started losing its connection to my WiFi and de-registering itself from my Alexa App. I've tried working with Amazon CS twice, and both times went through the factory reset process, but the device immediately stops working again.The issue seems to be that it just won't hold a connection and is stuck trying to update. If I factory reset the device it works, but then I will ask it something like ""remind me in 30 minutes to eat"" and it will say ""reminders are currently not supported on this device"". If I ask it again it will repeat this, but then after a few tries it will say ""okay, I'll remind you in 30 minutes"". The last reply used to be the only reply it gave when it was still working, but these forced updates broke my Echo Dot and now it doesn't work.The other problem is that if I unplug it or the power goes out, and then power is restored instead of just reconnecting to my network like it used to it gives me this rotating orange light and won't respond at all. If I push the action button it says “Updating your device. I’ll let you know when it’s ready.”Factory resetting is the only way to fix this, but then the same problems I described start happening again; “reminders not supported”, and then “updating your device”.This started around the time the update was pushed to this device. The fact that it’s not working is a consequence of something from Amazon’s end and not my end. If this cannot be fixed I would like the device exchanged for a working Echo Dot.Amazon literally broke this device's functionality. Until this recent issue My Echo worked well enough for the small number of tasks I used it for. I will try reaching out to them again to see if they are willing to replace what they broke through their OTA updating policy (which their CS told me they cannot roll back despite the problems it has caused). I hope they will be willing to do this, and be more careful about what they are doing with these device updates in the future.When it works it's nifty, but Amazon can make it stop working, and that is a serious design flaw."	1	November 18, 2021	0
Echo Dot	It works...	3	July 20, 2022	1
Echo Dot	Unbelievable that Amazon ruined prime music trying to force customers to upgrade to Amazon music unlimited for an additional fee on top of the prime membership. Only shuffle mode is available for prime music which just plays random related songs to the album or artist that you have in your library! Also I was using this nightly to loop white noise that was available in prime music and I can no longer access it.  Now I’m scrambling to find a good replacement white noise device so I can sleep again, it worked great under the old plan. Alexa does have white noise options now but that also requires the additional subscription really amazon? Keep increasing prime membership, charging for Whole Foods delivery and now forcing customers to upgrade to Amazon music! I’m not buying anymore Amazon devices which I didn’t have so many. Also Im not going to renew my prime membership. Being a customer for so many years it’s obvious after becoming a monopoly your now gouging your customers.	1	November 3, 2022	0
Echo Dot	The product is so-so	3	July 18, 2022	1
Echo Dot	I used to love alexa, but now, they've turned her into that nagging child , tugging on your pant leg perpetually asking, 'are we there yet?'alexa wsa great when all she did, was what you asked her tonow she wants to tell you moooooooorrreee , and annoy the (#&( out of you in the processif you have one of the show varieties, you have a screen in settings that allow you to turn on and off whta kind of content will be displayed on your screen.  Thtas a nice feature, until, you find out thta they turn it ALL back on, when they do a push update.So instead of remembering your settings, like you would expect with a SMART device, it resets all those settings to on.  Which means , after each push update, you have to go around to all your show devices, and start scrolling and turning off all the options it turned back on.seriously?next comes, the by the way feature, which you cannot turn off.  again, seriously????you ask her something , or simply tell her to play music, and now and then you are rewarded with alexa rambling off at the mouth like an annoying child,  oh btw blah blahblahlbhaablabhjust shut the #**** ** already and do what I said.and you cant stop her from doing it.the voice recognition is generally pretty good, but after , what almost a decade, it still struggles with certain words and you sit there acting like a tourist in a foreign country slow speaking words trying to get it to understandalso, if its not connected to the internet, forget EVERYTHING.I have it tied to my philips hue light system.  Now considering these are smart devices,  connected to a home network, they should still be able to talk to each other on that network. but nope, it cant.  when my internet goes down, which it does from time to time,  everything stops.  I want to turn off the lights , forget it, alexa is having trouble communicating.  Well its connected to my home network still!!! i should be able to talk to the hue bridge and turn the lights off. but nope, it cant,  so rather than sleeping with a house full of lights on, I have to get up and go turn them all off.  This should not be a problem with a smart device in 2021.I used to love alexa, now, I hate it.  more directly I hate those in charge of seeing to it that alexa is not something that enriches our daily life, but annoys us to no end.	1	February 6, 2021	0
Echo Dot	Great gift, have not made it work to its fullest capacity	3	July 5, 2022	1
Echo Dot	"OCTOBER 2021 Update: I've unplugged her a few times, this time maybe indefinitely. Always confused, constant wrong answers, hardly understanding what exactly your question is... Or your commands... Quite frankly, I'm very annoyed with Alexa and unplugged her and about to trash her. Google on my phone is far far more successful... So annoyed lately.So, I wish I could give this a higher review. Here's the problem & after research on the internet many many more people also have this same issue. The volume. Every day the volume lowers itself to an almost inaudible level. You constantly have to tell Alexa to ""turn the volume up"" Sometimes more than once a day, because yes it will Sometimes lower itself whenever it chooses. Also, when you ask her to turn her volume up, like tonight, it turned my TV volume up... 3 times I asked until I got annoyed & had to manually do it on the App... Almost made me want to give it a 1 star. I was trying to Google, since Google seems to most always know what your asking & give the right answer as opposed to Alexa, but anyways I tried to Google a solution. As far as I've found, there is no solution, nothing in the settings to fix the volume issue so your stuck with that annoying issue every single day. Not to mentions Alexa doesn't always get your commands correct, will often confuse questions with commands & vice versa, & often has a difficult time giving you the right answer or Sometimes an off the wall answer to a question you didn't even ask. It's like having another girlfriend, but one that at least doesn't argue back...lol 😆 Just annoys you...lol. jk jk... Anyways, half the time it sucks & the other half the time I lovs it. I enjoy the sound quality, the option to control devices when it works correctly, & it's many other functions that work a little more than 50% of the time... Amazon... Please make it a little better. The sound control issue, that shouldn't even be an issue in the first place... Thank you. Hope some of you found this useful. Alexa is still, for the most part, worth the buy... But half wondering how Echo Dot is...."	2	March 3, 2021	0
Echo Dot	"It has plenty of Loud but very little Soft and clear!  With just 10 or so volume level settings the adjustment from ""Alexia volume 1"" to ""Alexia volume 2"" is larger than desired.  I do like that I can say ""Alexia light off"" from bed, but nightly mood music volume control could clearly use some re-thinking.  The enhanced versions of this product with supposedly better sound quality are actually worse (louder not better).  I think the designers of this product think we are all deaf, or maybe they want to make us deaf..."	3	March 25, 2022	1
Echo Dot	Despues de un tiempo se apaga el parlante sin ninguna instruccion.	3	July 7, 2022	1
Echo Dot	I would not recommend purchasing this if you’re looking to listen to music for an extended amount of time. I use this in my shop for music and it stops playing by itself. In an hour I would have to restart music. It will say, “Sorry Alexa stop working because there was no recent activity.” What activity would someone have to do to listen to music? In an 8 hour shift I had to restart the music 7 times. SMH	2	September 23, 2022	0
Echo Dot	"Overall, I like this product. I have many Echos and have bought many more as gifts. I'm not going to talk about all her qualities because everyone else has that covered.Here's my problem. I use this one mainly as an alarm clock and sleep noise machine. Alexa used to work flawlessly for this, but she has become increasingly annoying with attempts to upgrade my services. The sound randomly shuts off in the middle of the night. So first problem is that I have to speak out loud, waking my husband, to get her going again. THEN to make matters so much worse, she launches into a sales pitch. Saying ""stop"" doesn't work. She just keep pitching that upgrade. Sometimes she promises to only make that offer to you one more time, but she lies like a cheap rug. So, in the middle of the night, there I am arguing with Alexa. by the time she starts making ocean sounds again, I'm angry and can't get back to sleep. I guess I'll have to buy an actual sound machine and have two things on my nightstand instead of one. UGH!"	3	August 10, 2021	1
Echo Dot	"I bought a couple for myself when they are on sale for Black Friday. They are kind of cool little tools and I'm honestly not worried that they are ""spying"" on me. I mainly bought them to conveniently play music but I have had some issues with the voice recognition. Regardless of the music service I am using I have this problem, and it seems to be an Alexa voice recognition issue. I believe I speak pretty clearly, and in standard American English, but I can say something like ""Alexa, play the album 'Ruiner' by Alex Noble"" and it will NEVER understand me, no matter how hard I try. It always wants to play something with the word ""Rumor"" in the songname by a random arist, rather than looking through the catalog of the artist I mentioned and finding the closet song, which might be a good way to approach this problem in my opinion. Anyway, this was just an example and it has happened when I have tried to play many different songs and albums.Another issue is the Spotify integration. I was having issues with it and eventually completely de-synced Spotify from all my Alexa devices. According the the app, Spotify is not associated with any of my devices, but for some reason it will still play some content from Spotify. I don't get it at all and if it is user error, it is due to something that was poorly designed, because I'm reasonably smart and can't figure out the error.I'm glad I got the things, and hope this will be improved in time, since all it's knowledge and programming is ""in the cloud."""	3	January 14, 2020	1
